"id","date.time","days","xCH4","cumvol","vol","norm.vol"
"1_23","2014-06-27 11:00:00",50.625,0.700611061309656,1911.72234822199,90,81.1197601791509
"1_23","2014-07-04 14:00:00",57.75,0.6958500921423,2009.06606043697,108,97.3437122149811
"1_23","2014-07-11 14:30:00",64.7708333333333,0.688271003499346,2080.27118326089,79,71.2051228239213
"1_23","2014-09-04 10:00:00",119.583333333333,0.683042295896469,2289.37989838937,232,209.108715128478
"1_23","2014-10-06 10:00:00",151.583333333333,0.671710528484885,2384.01961859838,105,94.6397202090094
"1_23","2014-12-02 09:45:00",208.614583333333,0.670907025284386,2478.65933880739,105,94.6397202090094
"1_24","2014-05-09 08:40:00",1.52777777777778,0.430138392510907,128.890285617984,143,128.890285617984
"1_24","2014-05-10 13:00:00",2.70833333333333,0.455981516250384,183.871456406075,61,54.9811707880912
"1_24","2014-05-11 11:50:00",3.65972222222222,0.476808033616903,228.937989838937,50,45.0665334328616
"1_24","2014-05-13 14:30:00",5.77083333333333,0.523021619598084,314.564403361374,95,85.6264135224371
"1_24","2014-05-16 13:00:00",8.70833333333333,0.587325392196899,469.593278370418,172,155.028875009044
"1_24","2014-05-20 13:00:00",12.7083333333333,0.640997817617096,834.632199176597,405,365.038920806179
"1_24","2014-05-23 09:00:00",15.5416666666667,0.679015785623069,1177.13785326635,380,342.505654089748
"1_24","2014-05-26 13:30:00",18.7291666666667,0.712199183745459,1513.33419267549,373,336.196339409148
"1_24","2014-05-30 08:30:00",22.5208333333333,0.751672245564251,1783.73339327266,300,270.39920059717
"1_24","2014-06-02 09:30:00",25.5625,0.714163963038667,1872.06379880107,98,88.3304055284088
"1_24","2014-06-10 09:00:00",33.5416666666667,0.604027061263673,1980.22347903994,120,108.159680238868
"1_24","2014-06-13 15:00:00",36.7916666666667,0.554458866900377,2036.10598049669,62,55.8825014567484
"1_24","2014-06-20 16:00:00",43.8333333333333,0.693056668902229,2133.44969271167,108,97.3437122149811
"1_24","2014-06-27 11:00:00",50.625,0.680729098098703,2246.11602629382,125,112.666333582154
"1_24","2014-07-04 14:00:00",57.75,0.67705323530419,2343.4597385088,108,97.3437122149811
"1_24","2014-07-11 14:30:00",64.7708333333333,0.669918130479865,2442.6061120611,110,99.1463735522955
"1_24","2014-09-04 10:00:00",119.583333333333,0.658791089828643,2731.93325670007,321,289.327144638972
"1_24","2014-10-06 10:00:00",151.583333333333,0.656459448265481,2851.81023563148,133,119.876978931412
"1_24","2014-12-02 09:45:00",208.614583333333,0.649753250276038,2974.39120656887,136,122.580970937384
"2_1","2014-06-07 13:00:00",1.97916666666667,0.710473093302882,354.222952782292,393,354.222952782292
"2_1","2014-06-08 13:00:00",2.97916666666667,0.710473093302882,588.568926633173,260,234.34597385088
"2_1","2014-06-09 13:00:00",3.97916666666667,0.710473093302882,809.394940454195,245,220.826013821022
"2_1","2014-06-10 13:00:00",4.97916666666667,0.710473093302882,1012.19434090207,225,202.799400447877
"2_1","2014-06-11 13:00:00",5.97916666666667,0.710473093302882,1192.46047463352,200,180.266133731446
"2_1","2014-06-12 14:00:00",7.02083333333333,0.710473093302882,1350.19334164853,175,157.732867015016
"2_1","2014-06-14 14:00:00",9.02083333333333,0.708193258339705,1548.48608875312,220,198.292747104591
"2_1","2014-06-16 14:00:00",11.0208333333333,0.705913423376528,1710.72560911143,180,162.239520358302
"2_1","2014-06-19 14:00:00",14.0208333333333,0.702493670931763,1890.99174284287,200,180.266133731446
"2_1","2014-06-21 13:00:00",15.9791666666667,0.692096203402975,1990.13811639517,110,99.1463735522955
"2_1","2014-06-23 14:00:00",18.0208333333333,0.681256290447429,2080.27118326089,100,90.1330668657232
"2_1","2014-06-26 11:00:00",20.8958333333333,0.665991923224314,2183.92421015647,115,103.653026895582
"2_1","2014-06-30 13:00:00",24.9791666666667,0.584607640416302,2314.61715711177,145,130.692946955299
"2_1","2014-07-03 10:00:00",27.8541666666667,0.678946643516318,2413.76353066407,110,99.1463735522955
"2_1","2014-07-10 09:00:00",34.8125,0.695142941480856,2603.04297108209,210,189.279440418019
"2_1","2014-07-13 14:00:00",38.0208333333333,0.689239390566446,2713.00531265827,122,109.962341576182
"2_1","2014-07-17 13:30:00",42,0.681917454042731,2825.67164624042,125,112.666333582154
"2_1","2014-07-24 10:00:00",48.8541666666667,0.669305322543765,2987.91116659872,180,162.239520358302
"2_1","2014-07-31 13:00:00",55.9791666666667,0.666408185359989,3114.09746021074,140,126.186293612013
"2_1","2014-08-14 13:00:00",69.9791666666667,0.669465308193174,3267.32367388247,170,153.226213671729
"2_1","2014-08-28 10:00:00",83.8541666666667,0.667699944228106,3420.5498875542,170,153.226213671729
"2_1","2014-10-06 10:45:00",122.885416666667,0.696339731947743,3701.76505617525,312,281.215168621056
"2_1","2014-10-13 13:00:00",129.979166666667,0.696339731947743,3790.09546170366,98,88.3304055284088
"2_1","2014-12-19 10:30:00",196.916666666667,0.696339731947743,4045.17204093366,283,255.076579229997
"2_2","2014-06-07 13:00:00",1.97916666666667,0.706700876267323,360.532267462893,400,360.532267462893
"2_2","2014-06-08 13:00:00",2.97916666666667,0.706700876267323,596.680902651088,262,236.148635188195
"2_2","2014-06-09 13:00:00",3.97916666666667,0.706700876267323,822.013569815396,250,225.332667164308
"2_2","2014-06-10 13:00:00",4.97916666666667,0.706700876267323,1033.82627694985,235,211.81270713445
"2_2","2014-06-11 13:00:00",5.97916666666667,0.706700876267323,1214.09241068129,200,180.266133731446
"2_2","2014-06-12 14:00:00",7.02083333333333,0.706700876267323,1376.33193103959,180,162.239520358302
"2_2","2014-06-14 14:00:00",9.02083333333333,0.699846306741716,1583.63798483076,230,207.306053791163
"2_2","2014-06-16 14:00:00",11.0208333333333,0.69299173721611,1745.87750518906,180,162.239520358302
"2_2","2014-06-19 14:00:00",14.0208333333333,0.6827098829277,1926.14363892051,200,180.266133731446
"2_2","2014-06-21 13:00:00",15.9791666666667,0.675600155185502,2034.30331915937,120,108.159680238868
"2_2","2014-06-23 14:00:00",18.0208333333333,0.668187885837253,2126.23904736241,102,91.9357282030377
"2_2","2014-06-26 11:00:00",20.8958333333333,0.657750200428494,2234.39872760128,120,108.159680238868
"2_2","2014-06-30 13:00:00",24.9791666666667,0.56577193599945,2378.61163458644,160,144.212906985157
"2_2","2014-07-03 10:00:00",27.8541666666667,0.659533631203285,2486.7713148253,120,108.159680238868
"2_2","2014-07-10 09:00:00",34.8125,0.687548839630927,2702.18934463438,239,215.418029809078
"2_2","2014-07-13 14:00:00",38.0208333333333,0.682347952080392,2826.57297690908,138,124.383632274698
"2_2","2014-07-17 13:30:00",42,0.675897500637846,2952.75927052109,140,126.186293612013
"2_2","2014-07-24 10:00:00",48.8541666666667,0.664786513598066,3133.02540425254,200,180.266133731446
"2_2","2014-07-31 13:00:00",55.9791666666667,0.648866848478825,3260.11302853321,141,127.08762428067
"2_2","2014-08-14 13:00:00",69.9791666666667,0.669465308193174,3422.35254889151,180,162.239520358302
"2_2","2014-08-28 10:00:00",83.8541666666667,0.656366250679659,3584.59206924981,180,162.239520358302
"2_2","2014-10-06 10:45:00",122.885416666667,0.695898677447122,3884.73518191267,333,300.143112662858
"2_2","2014-10-13 13:00:00",129.979166666667,0.695898677447122,3983.88155546497,110,99.1463735522955
"2_2","2014-12-19 10:30:00",196.916666666667,0.695898677447122,4253.37942539348,299,269.497869928512
"2_3","2014-06-07 13:00:00",1.97916666666667,0.692267494360728,310.959080686745,345,310.959080686745
"2_3","2014-06-08 13:00:00",2.97916666666667,0.692267494360728,558.825014567484,275,247.865933880739
"2_3","2014-06-09 13:00:00",3.97916666666667,0.692267494360728,784.157681731792,250,225.332667164308
"2_3","2014-06-10 13:00:00",4.97916666666667,0.692267494360728,986.957082179669,225,202.799400447877
"2_3","2014-06-11 13:00:00",5.97916666666667,0.692267494360728,1167.22321591112,200,180.266133731446
"2_3","2014-06-12 14:00:00",7.02083333333333,0.692267494360728,1329.46273626942,180,162.239520358302
"2_3","2014-06-14 14:00:00",9.02083333333333,0.687595370338371,1538.5714513979,232,209.108715128478
"2_3","2014-06-16 14:00:00",11.0208333333333,0.682923246316015,1700.8109717562,180,162.239520358302
"2_3","2014-06-19 14:00:00",14.0208333333333,0.675915060282479,1876.57045214436,195,175.75948038816
"2_3","2014-06-21 13:00:00",15.9791666666667,0.668698706393284,1980.22347903994,115,103.653026895582
"2_3","2014-06-23 14:00:00",18.0208333333333,0.661175273615186,2070.35654590566,100,90.1330668657232
"2_3","2014-06-26 11:00:00",20.8958333333333,0.650581051948069,2176.71356480722,118,106.357018901553
"2_3","2014-06-30 13:00:00",24.9791666666667,0.581208071710498,2311.9131651058,150,135.199600298585
"2_3","2014-07-03 10:00:00",27.8541666666667,0.659024672120333,2413.76353066407,113,101.850365558267
"2_3","2014-07-10 09:00:00",34.8125,0.67847794818198,2611.1549471,219,197.391416435934
"2_3","2014-07-13 14:00:00",38.0208333333333,0.674036518246275,2735.5385793747,138,124.383632274698
"2_3","2014-07-17 13:30:00",42,0.668527991507835,2852.71156630014,130,117.17298692544
"2_3","2014-07-24 10:00:00",48.8541666666667,0.659039482099738,3010.44443331516,175,157.732867015016
"2_3","2014-07-31 13:00:00",55.9791666666667,0.64597423568766,3134.82806558985,138,124.383632274698
"2_3","2014-08-14 13:00:00",69.9791666666667,0.657179236122456,3292.56093260487,175,157.732867015016
"2_3","2014-08-28 10:00:00",83.8541666666667,0.656658992232942,3445.7871462766,170,153.226213671729
"2_3","2014-10-06 10:45:00",122.885416666667,0.681574758838037,3738.7196135902,325,292.932467313601
"2_3","2014-10-13 13:00:00",129.979166666667,0.681574758838037,3827.05001911861,98,88.3304055284088
"2_3","2014-12-19 10:30:00",196.916666666667,0.681574758838037,4101.05454239041,304,274.004523271799
"2_4","2014-06-07 13:00:00",1.97916666666667,0.702183256767062,401.092147552468,445,401.092147552468
"2_4","2014-06-08 13:00:00",2.97916666666667,0.702183256767062,626.424814716776,250,225.332667164308
"2_4","2014-06-09 13:00:00",3.97916666666667,0.702183256767062,824.717561821367,220,198.292747104591
"2_4","2014-06-10 13:00:00",4.97916666666667,0.702183256767062,1027.51696226924,225,202.799400447877
"2_4","2014-06-11 13:00:00",5.97916666666667,0.702183256767062,1225.80970937384,220,198.292747104591
"2_4","2014-06-12 14:00:00",7.02083333333333,0.702183256767062,1443.03040052023,241,217.220691146393
"2_4","2014-06-14 14:00:00",9.02083333333333,0.694147784777177,1731.45621449054,320,288.425813970314
"2_4","2014-06-16 14:00:00",11.0208333333333,0.686112312787293,1983.82880171457,280,252.372587224025
"2_4","2014-06-19 14:00:00",14.0208333333333,0.674059104802466,2272.25461568488,320,288.425813970314
"2_4","2014-06-21 13:00:00",15.9791666666667,0.662302771208443,2452.52074941633,200,180.266133731446
"2_4","2014-06-23 14:00:00",18.0208333333333,0.650046168099781,2602.14164041343,166,149.620890997101
"2_4","2014-06-26 11:00:00",20.8958333333333,0.632786869844726,2773.3944674583,190,171.252827044874
"2_4","2014-06-30 13:00:00",24.9791666666667,0.750894302685497,2976.19386790618,225,202.799400447877
"2_4","2014-07-03 10:00:00",27.8541666666667,0.628706968898719,3120.40677489134,160,144.212906985157
"2_4","2014-07-10 09:00:00",34.8125,0.664290296730751,3426.8592022348,340,306.452427343459
"2_4","2014-07-13 14:00:00",38.0208333333333,0.658702039884979,3609.82932797222,203,182.970125737418
"2_4","2014-07-17 13:30:00",42,0.651771149900938,3781.08215501709,190,171.252827044874
"2_4","2014-07-24 10:00:00",48.8541666666667,0.639832601184972,4035.25740357843,282,254.17524856134
"2_4","2014-07-31 13:00:00",55.9791666666667,0.626226829068946,4233.55015068302,220,198.292747104591
"2_4","2014-08-14 13:00:00",69.9791666666667,0.631717159923099,4467.8961245339,260,234.34597385088
"2_4","2014-08-28 10:00:00",83.8541666666667,0.632979928614446,4697.73544504149,255,229.839320507594
"2_4","2014-10-06 10:45:00",122.885416666667,0.668105017444757,5134.88081934025,485,437.145374298758
"2_4","2014-10-13 13:00:00",129.979166666667,0.668105017444757,5256.56045960898,135,121.679640268726
"2_4","2014-12-19 10:30:00",196.916666666667,0.668105017444757,5670.27123652265,459,413.71077691367
"2_5","2014-06-07 13:00:00",1.97916666666667,0.682982136826245,441.652027642044,490,441.652027642044
"2_5","2014-06-08 13:00:00",2.97916666666667,0.682982136826245,681.405985504868,266,239.753957862824
"2_5","2014-06-09 13:00:00",3.97916666666667,0.682982136826245,911.245306012462,255,229.839320507594
"2_5","2014-06-10 13:00:00",4.97916666666667,0.682982136826245,1150.99926387529,266,239.753957862824
"2_5","2014-06-11 13:00:00",5.97916666666667,0.682982136826245,1385.34523772617,260,234.34597385088
"2_5","2014-06-12 14:00:00",7.02083333333333,0.682982136826245,1607.9739128845,247,222.628675158336
"2_5","2014-06-14 14:00:00",9.02083333333333,0.676450957903416,1905.41303354139,330,297.439120656887
"2_5","2014-06-16 14:00:00",11.0208333333333,0.669919778980588,2157.78562076541,280,252.372587224025
"2_5","2014-06-19 14:00:00",14.0208333333333,0.660123010596345,2432.69147470587,305,274.905853940456
"2_5","2014-06-21 13:00:00",15.9791666666667,0.651002704374688,2629.18156047315,218,196.490085767277
"2_5","2014-06-23 14:00:00",18.0208333333333,0.641494300015939,2782.40777414488,170,153.226213671729
"2_5","2014-06-26 11:00:00",20.8958333333333,0.628104914286273,2962.67390787632,200,180.266133731446
"2_5","2014-06-30 13:00:00",24.9791666666667,0.780451138373492,3178.99326835406,240,216.319360477736
"2_5","2014-07-03 10:00:00",27.8541666666667,0.632569314005392,3327.7128286825,165,148.719560328443
"2_5","2014-07-10 09:00:00",34.8125,0.663185527494024,3651.29053873045,359,323.577710047946
"2_5","2014-07-13 14:00:00",38.0208333333333,0.656827169168031,3817.13538176338,184,165.844843032931
"2_5","2014-07-17 13:30:00",42,0.648941153322156,3997.40151549483,200,180.266133731446
"2_5","2014-07-24 10:00:00",48.8541666666667,0.635357387807534,4240.76079603228,270,243.359280537453
"2_5","2014-07-31 13:00:00",55.9791666666667,0.620190303157058,4427.33624444432,207,186.575448412047
"2_5","2014-08-14 13:00:00",69.9791666666667,0.634100031446296,4670.69552498178,270,243.359280537453
"2_5","2014-08-28 10:00:00",83.8541666666667,0.631896357808038,4905.04149883266,260,234.34597385088
"2_5","2014-10-06 10:45:00",122.885416666667,0.666762586273638,5355.70683316127,500,450.665334328616
"2_5","2014-10-13 13:00:00",129.979166666667,0.666762586273638,5477.38647343,135,121.679640268726
"2_5","2014-12-19 10:30:00",196.916666666667,0.666762586273638,5888.3932583377,456,411.006784907698
"2_6","2014-06-07 13:00:00",1.97916666666667,0.679686846750371,347.012307433034,385,347.012307433034
"2_6","2014-06-08 13:00:00",2.97916666666667,0.679686846750371,590.371587970487,270,243.359280537453
"2_6","2014-06-09 13:00:00",3.97916666666667,0.679686846750371,824.717561821368,260,234.34597385088
"2_6","2014-06-10 13:00:00",4.97916666666667,0.679686846750371,1072.58349570211,275,247.865933880739
"2_6","2014-06-11 13:00:00",5.97916666666667,0.679686846750371,1306.92946955299,260,234.34597385088
"2_6","2014-06-12 14:00:00",7.02083333333333,0.679686846750371,1527.75548337401,245,220.826013821022
"2_6","2014-06-14 14:00:00",9.02083333333333,0.674700511435869,1825.1946040309,330,297.439120656887
"2_6","2014-06-16 14:00:00",11.0208333333333,0.669714176121367,2095.59380462806,300,270.39920059717
"2_6","2014-06-19 14:00:00",14.0208333333333,0.662234673149613,2388.52627194167,325,292.932467313601
"2_6","2014-06-21 13:00:00",15.9791666666667,0.651594030107279,2573.2990590164,205,184.772787074733
"2_6","2014-06-23 14:00:00",18.0208333333333,0.640500593743995,2731.03192603141,175,157.732867015016
"2_6","2014-06-26 11:00:00",20.8958333333333,0.624879224171207,2911.29805976286,200,180.266133731446
"2_6","2014-06-30 13:00:00",24.9791666666667,0.766075908764689,3114.09746021074,225,202.799400447877
"2_6","2014-07-03 10:00:00",27.8541666666667,0.621923709096334,3271.83032722575,175,157.732867015016
"2_6","2014-07-10 09:00:00",34.8125,0.660013121472519,3602.61868262296,367,330.788355397204
"2_6","2014-07-13 14:00:00",38.0208333333333,0.654994298796975,3782.8848163544,200,180.266133731446
"2_6","2014-07-17 13:30:00",42,0.648769655088996,3954.13764339928,190,171.252827044874
"2_6","2014-07-24 10:00:00",48.8541666666667,0.638047624827607,4224.53684399645,300,270.39920059717
"2_6","2014-07-31 13:00:00",55.9791666666667,0.617702786637663,4415.61894575178,212,191.082101755333
"2_6","2014-08-14 13:00:00",69.9791666666667,0.634696695469224,4667.99153297581,280,252.372587224025
"2_6","2014-08-28 10:00:00",83.8541666666667,0.633690751430275,4903.23883749534,261,235.247304519538
"2_6","2014-10-06 10:45:00",122.885416666667,0.673146719202116,5353.0028411553,499,449.764003659959
"2_6","2014-10-13 13:00:00",129.979166666667,0.673146719202116,5490.90643345986,153,137.903592304557
"2_6","2014-12-19 10:30:00",196.916666666667,0.673146719202116,5898.30789569293,452,407.401462233069
"2_7","2014-06-07 13:00:00",1.97916666666667,0.564685459645082,504.74517444805,560,504.74517444805
"2_7","2014-06-08 13:00:00",2.97916666666667,0.564685459645082,1180.74317594097,750,675.998001492924
"2_7","2014-06-09 13:00:00",3.97916666666667,0.564685459645082,1937.86093761305,840,757.117761672075
"2_7","2014-06-10 13:00:00",4.97916666666667,0.564685459645082,2586.81901904626,720,648.958081433207
"2_7","2014-06-11 13:00:00",5.97916666666667,0.564685459645082,3109.59080686745,580,522.771787821195
"2_7","2014-06-12 14:00:00",7.02083333333333,0.564685459645082,3668.41582143494,620,558.825014567484
"2_7","2014-06-14 14:00:00",9.02083333333333,0.594117018181896,4425.53358310701,840,757.117761672075
"2_7","2014-06-16 14:00:00",11.0208333333333,0.62354857671871,5002.38521104764,640,576.851627940629
"2_7","2014-06-19 14:00:00",14.0208333333333,0.66769591452393,5507.13038549569,560,504.74517444805
"2_7","2014-06-21 13:00:00",15.9791666666667,0.652530383897252,5768.51627940629,290,261.385893910597
"2_7","2014-06-23 14:00:00",18.0208333333333,0.636719511541779,5944.27575979445,195,175.75948038816
"2_7","2014-06-26 11:00:00",20.8958333333333,0.614455221898359,6130.85120820649,207,186.575448412047
"2_7","2014-06-30 13:00:00",24.9791666666667,0.720738583376497,6347.17056868423,240,216.319360477736
"2_7","2014-07-03 10:00:00",27.8541666666667,0.623706463266079,6500.39678235596,170,153.226213671729
"2_7","2014-07-10 09:00:00",34.8125,0.659041642451196,6787.01993498896,318,286.623152633
"2_7","2014-07-13 14:00:00",38.0208333333333,0.656756075467817,6948.3581246786,179,161.338189689645
"2_7","2014-07-17 13:30:00",42,0.653921378754665,7110.59764503691,180,162.239520358302
"2_7","2014-07-24 10:00:00",48.8541666666667,0.649038576562901,7399.02345900722,320,288.425813970314
"2_7","2014-07-31 13:00:00",55.9791666666667,0.634986810274025,7603.62552079241,227,204.602061785192
"2_7","2014-08-14 13:00:00",69.9791666666667,0.640890486261752,7837.97149464329,260,234.34597385088
"2_7","2014-08-28 10:00:00",83.8541666666667,0.632971550054477,8038.0669030852,222,200.095408441906
"2_7","2014-10-06 10:45:00",122.885416666667,0.671670604127104,8416.62578392124,420,378.558880836038
"2_7","2014-10-13 13:00:00",129.979166666667,0.671670604127104,8538.30542418996,135,121.679640268726
"2_7","2014-12-19 10:30:00",196.916666666667,0.671670604127104,8900.64035299017,402,362.334928800207
"2_8","2014-06-07 13:00:00",1.97916666666667,0.568220331475516,540.798401194339,600,540.798401194339
"2_8","2014-06-08 13:00:00",2.97916666666667,0.568220331475516,1257.35628277684,795,716.5578815825
"2_8","2014-06-09 13:00:00",3.97916666666667,0.568220331475516,2014.47404444891,840,757.117761672075
"2_8","2014-06-10 13:00:00",4.97916666666667,0.568220331475516,2699.48535262841,760,685.011308179497
"2_8","2014-06-11 13:00:00",5.97916666666667,0.568220331475516,3210.53984175706,567,511.054489128651
"2_8","2014-06-12 14:00:00",7.02083333333333,0.568220331475516,3764.85820298126,615,554.318361224198
"2_8","2014-06-14 14:00:00",9.02083333333333,0.593256006264281,4467.8961245339,780,703.037921552641
"2_8","2014-06-16 14:00:00",11.0208333333333,0.618291681053047,5094.32093925068,695,626.424814716776
"2_8","2014-06-19 14:00:00",14.0208333333333,0.655845193236195,5626.10603375844,590,531.785094507767
"2_8","2014-06-21 13:00:00",15.9791666666667,0.642908765579531,5873.97196763918,275,247.865933880739
"2_8","2014-06-23 14:00:00",18.0208333333333,0.629421851639604,6056.04076270794,202,182.068795068761
"2_8","2014-06-26 11:00:00",20.8958333333333,0.610430074867055,6254.33350981254,220,198.292747104591
"2_8","2014-06-30 13:00:00",24.9791666666667,0.721486588285979,6470.65287029027,240,216.319360477736
"2_8","2014-07-03 10:00:00",27.8541666666667,0.618744037896432,6628.38573730529,175,157.732867015016
"2_8","2014-07-10 09:00:00",34.8125,0.657140009455081,6924.92352729352,329,296.537789988229
"2_8","2014-07-13 14:00:00",38.0208333333333,0.655105485133301,7085.3603863145,178,160.436859020987
"2_8","2014-07-17 13:30:00",42,0.652582146526417,7252.10656001609,185,166.746173701588
"2_8","2014-07-24 10:00:00",48.8541666666667,0.648235662748068,7531.51906729983,310,279.412507283742
"2_8","2014-07-31 13:00:00",55.9791666666667,0.637626279016309,7770.371694494,265,238.852627194167
"2_8","2014-08-14 13:00:00",69.9791666666667,0.642519830589508,8022.74428171802,280,252.372587224025
"2_8","2014-08-28 10:00:00",83.8541666666667,0.631669816207833,8239.06364219576,240,216.319360477736
"2_8","2014-10-06 10:45:00",122.885416666667,0.674909625466729,8626.63582971837,430,387.57218752261
"2_8","2014-10-13 13:00:00",129.979166666667,0.674909625466729,8750.11813132441,137,123.482301606041
"2_8","2014-12-19 10:30:00",196.916666666667,0.674909625466729,9130.47967349776,422,380.361542173352
"2_9","2014-06-07 13:00:00",1.97916666666667,0.574677005658287,558.825014567484,620,558.825014567484
"2_9","2014-06-08 13:00:00",2.97916666666667,0.574677005658287,1266.36958946341,785,707.544574895927
"2_9","2014-06-09 13:00:00",3.97916666666667,0.574677005658287,1969.40751101605,780,703.037921552641
"2_9","2014-06-10 13:00:00",4.97916666666667,0.574677005658287,2672.44543256869,780,703.037921552641
"2_9","2014-06-11 13:00:00",5.97916666666667,0.574677005658287,3231.27044713618,620,558.825014567484
"2_9","2014-06-12 14:00:00",7.02083333333333,0.574677005658287,3736.01562158423,560,504.74517444805
"2_9","2014-06-14 14:00:00",9.02083333333333,0.604784857174769,4448.06684982344,790,712.051228239214
"2_9","2014-06-16 14:00:00",11.0208333333333,0.634892708691251,5033.93178445064,650,585.864934627201
"2_9","2014-06-19 14:00:00",14.0208333333333,0.680054485965974,5561.21022561512,585,527.278441164481
"2_9","2014-06-21 13:00:00",15.9791666666667,0.661577136690484,5815.38547417646,282,254.17524856134
"2_9","2014-06-23 14:00:00",18.0208333333333,0.642313517233057,6007.36890660045,213,191.98343242399
"2_9","2014-06-26 11:00:00",20.8958333333333,0.615187195956273,6211.06963771699,226,203.700731116535
"2_9","2014-06-30 13:00:00",24.9791666666667,0.735169975431881,6440.90895822458,255,229.839320507594
"2_9","2014-07-03 10:00:00",27.8541666666667,0.619977163560515,6601.34581724557,178,160.436859020987
"2_9","2014-07-10 09:00:00",34.8125,0.662467067954995,6895.17961522783,326,293.833797982258
"2_9","2014-07-13 14:00:00",38.0208333333333,0.660007717648639,7075.44574895927,200,180.266133731446
"2_9","2014-07-17 13:30:00",42,0.65695748447647,7237.68526931758,180,162.239520358302
"2_9","2014-07-24 10:00:00",48.8541666666667,0.651703417912892,7526.11108328789,320,288.425813970314
"2_9","2014-07-31 13:00:00",55.9791666666667,0.634959050319974,7765.86504115071,266,239.753957862824
"2_9","2014-08-14 13:00:00",69.9791666666667,0.639729199050384,8016.43496703742,278,250.569925886711
"2_9","2014-08-28 10:00:00",83.8541666666667,0.627849169999997,8232.75432751516,240,216.319360477736
"2_9","2014-10-06 10:45:00",122.885416666667,0.672275770691924,8633.84647506763,445,401.092147552468
"2_9","2014-10-13 13:00:00",129.979166666667,0.672275770691924,8752.82212333038,132,118.975648262755
"2_9","2014-12-19 10:30:00",196.916666666667,0.672275770691924,9153.91427088285,445,401.092147552468
"2_10","2014-06-07 13:00:00",1.97916666666667,0.711511863444847,261.385893910597,290,261.385893910597
"2_10","2014-06-08 13:00:00",2.97916666666667,0.711511863444847,410.105454239041,165,148.719560328443
"2_10","2014-06-09 13:00:00",3.97916666666667,0.711511863444847,545.305054537626,150,135.199600298585
"2_10","2014-06-10 13:00:00",4.97916666666667,0.711511863444847,703.037921552641,175,157.732867015016
"2_10","2014-06-11 13:00:00",5.97916666666667,0.711511863444847,851.757481881084,165,148.719560328443
"2_10","2014-06-12 14:00:00",7.02083333333333,0.711511863444847,1036.53026895582,205,184.772787074733
"2_10","2014-06-14 14:00:00",9.02083333333333,0.708064726515519,1257.35628277684,245,220.826013821022
"2_10","2014-06-16 14:00:00",11.0208333333333,0.704617589586192,1467.36632857397,233,210.010045797135
"2_10","2014-06-19 14:00:00",14.0208333333333,0.699446884192201,1683.68568905171,240,216.319360477736
"2_10","2014-06-21 13:00:00",15.9791666666667,0.689463789869281,1826.09593469955,158,142.410245647843
"2_10","2014-06-23 14:00:00",18.0208333333333,0.679055883021982,1931.55162293245,117,105.455688232896
"2_10","2014-06-26 11:00:00",20.8958333333333,0.664399850930887,2066.75122323103,150,135.199600298585
"2_10","2014-06-30 13:00:00",24.9791666666667,0.490653733160352,2224.48409024605,175,157.732867015016
"2_10","2014-07-03 10:00:00",27.8541666666667,0.654550205681562,2332.64377048492,120,108.159680238868
"2_10","2014-07-10 09:00:00",34.8125,0.681795748293587,2571.49639767908,265,238.852627194167
"2_10","2014-07-13 14:00:00",38.0208333333333,0.676812106069471,2724.72261135081,170,153.226213671729
"2_10","2014-07-17 13:30:00",42,0.670631095259042,2874.34350234791,166,149.620890997101
"2_10","2014-07-24 10:00:00",48.8541666666667,0.659984223234793,3081.64955613908,230,207.306053791163
"2_10","2014-07-31 13:00:00",55.9791666666667,0.645706924700623,3226.76379379289,161,145.114237653814
"2_10","2014-08-14 13:00:00",69.9791666666667,0.652873279774758,3413.33924220494,207,186.575448412047
"2_10","2014-08-28 10:00:00",83.8541666666667,0.64918381883952,3593.60537593638,200,180.266133731446
"2_10","2014-10-06 10:45:00",122.885416666667,0.693817904339668,3938.8150220321,383,345.20964609572
"2_10","2014-10-13 13:00:00",129.979166666667,0.693817904339668,4046.97470227097,120,108.159680238868
"2_10","2014-12-19 10:30:00",196.916666666667,0.693817904339668,4381.36838034281,371,334.393678071833
"2_11","2014-06-07 13:00:00",1.97916666666667,0.706872108570499,264.089885916569,293,264.089885916569
"2_11","2014-06-08 13:00:00",2.97916666666667,0.706872108570499,408.302792901726,160,144.212906985157
"2_11","2014-06-09 13:00:00",3.97916666666667,0.706872108570499,543.502393200311,150,135.199600298585
"2_11","2014-06-10 13:00:00",4.97916666666667,0.706872108570499,692.221953528754,165,148.719560328443
"2_11","2014-06-11 13:00:00",5.97916666666667,0.706872108570499,857.165465893028,183,164.943512364273
"2_11","2014-06-12 14:00:00",7.02083333333333,0.706872108570499,1032.92494628119,195,175.75948038816
"2_11","2014-06-14 14:00:00",9.02083333333333,0.703348036078745,1267.27092013207,260,234.34597385088
"2_11","2014-06-16 14:00:00",11.0208333333333,0.69982396358699,1483.5902806098,240,216.319360477736
"2_11","2014-06-19 14:00:00",14.0208333333333,0.694537854849358,1698.10697975023,238,214.516699140421
"2_11","2014-06-21 13:00:00",15.9791666666667,0.685710233852877,1833.30658004881,150,135.199600298585
"2_11","2014-06-23 14:00:00",18.0208333333333,0.676506969409737,1938.76226828171,117,105.455688232896
"2_11","2014-06-26 11:00:00",20.8958333333333,0.66354727050001,2073.96186858029,150,135.199600298585
